,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
253,11470,신정동,2006-01-05,목동신시가지9,312,71.37,8,1987,51800
254,11470,신정동,2006-01-05,신트리1,1259,59.42,13,1999,22300
255,11470,신정동,2006-01-05,목동신시가지11,325,66.24,13,1988,37700
256,11470,신정동,2006-01-05,현대쉐르빌,1196-16,75.42,5,2000,14000
257,11470,신정동,2006-01-06,목동신시가지12,326,53.46,9,1988,26500
258,11470,신정동,2006-01-06,삼성쉐르빌,318-10,149.48,5,2003,99700
259,11470,신정동,2006-01-07,목동신시가지8,314,54.94,13,1987,29800
260,11470,신정동,2006-01-07,목동신시가지14,329,157.59,7,1987,158000
261,11470,신정동,2006-01-07,목동신시가지12,326,71.64,8,1988,39000
262,11470,신정동,2006-01-07,신정현대5,1273,114.24,11,1999,54500
263,11470,신정동,2006-01-07,목동신시가지9,312,106.93,13,1987,86000
264,11470,신정동,2006-01-07,목동삼성,1278,114.93,16,1996,60000
265,11470,신정동,2006-01-07,신트리4,1277,59.73,13,2000,23000
266,11470,신정동,2006-01-07,목동신시가지14,329,55.02,2,1988,26900
267,11470,신정동,2006-01-07,목동신시가지13,327,70.73,8,1987,44750
268,11470,신정동,2006-01-08,목동신시가지8,314,54.94,17,1987,28300
269,11470,신정동,2006-01-08,목동신시가지12,326,71.64,5,1988,45000
270,11470,신정동,2006-01-09,신트리1,1259,49.8,7,1999,14600
271,11470,신정동,2006-01-09,푸른마을2,1281,59.99,11,2001,17000
272,11470,신정동,2006-01-09,목동신시가지13,327,98.63,10,1987,84400
273,11470,신정동,2006-01-09,목동신시가지8,314,105.35,14,1987,84800
274,11470,신정동,2006-01-09,동일하이빌2단지,1311,84.955,21,2005,38300
275,11470,신정동,2006-01-09,동일하이빌2단지,1311,115.321,20,2005,50500
276,11470,신정동,2006-01-09,목동신시가지9,312,71.37,1,1987,53000
277,11470,신정동,2006-01-09,학마을1단지,1293,59.98,8,2000,19000
278,11470,신정동,2006-01-10,대림,333,84.89,11,1992,31950
279,11470,신정동,2006-01-10,명지해드는터,1300,84.98,13,2003,41500
280,11470,신정동,2006-01-10,동일하이빌1단지,1310,115.321,2,2005,48000
281,11470,신정동,2006-01-10,학마을1단지,1293,49.99,8,2000,13800
282,11470,신정동,2006-01-10,목동신시가지10,311,53.82,15,1987,28800
283,11470,신정동,2006-01-10,목동신시가지13,327,70.73,3,1987,43000
284,11470,신정동,2006-01-10,청구,336,84.99,14,1992,31000
285,11470,신정동,2006-01-10,목동신시가지10,311,70.2,11,1987,44200
286,11470,신정동,2006-01-10,목동신시가지14,329,108.28,11,1987,83000
287,11470,신정동,2006-01-10,목동신시가지8,314,54.94,3,1987,28100
288,11470,신정동,2006-01-10,목동현대3차,1279,101.91,5,1997,47000
289,11470,신정동,2006-01-11,신트리4,1277,59.73,14,2000,19300
290,11470,신정동,2006-01-11,신트리1,1259,59.73,10,1999,19000
291,11470,신정동,2006-01-11,목동신시가지13,327,98.63,7,1987,78500
292,11470,신정동,2006-01-11,아이파크,1296,84.88,7,2002,60300
293,11470,신정동,2006-01-11,목동우성2,337,84.96,17,2000,30000
294,11470,신정동,2006-01-11,목동신시가지11,325,66.24,10,1988,38500
295,11470,신정동,2006-01-11,목동신시가지11,325,66.24,6,1988,37400
296,11470,신정동,2006-01-11,목동신시가지13,327,70.73,11,1987,45700
297,11470,신정동,2006-01-11,목동신시가지9,312,71.37,2,1987,48100
