,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
31692,11260,신내동,2018-03-19,신내우디안1단지,816,59.52,2,2014,45000
31693,11260,신내동,2018-03-19,신내11대명,661,49.77,6,1996,28000
31694,11260,신내동,2018-03-19,진로,654,101.86,3,1995,49000
31695,11260,신내동,2018-03-19,신내6대주,650,39.84,2,1996,22000
31696,11260,신내동,2018-03-20,신내우디안1단지,816,84.65,11,2014,47000
31697,11260,신내동,2018-03-20,동성3,618,134.88,12,1997,50000
31698,11260,신내동,2018-03-20,신내6대주,650,49.77,1,1996,26700
31699,11260,신내동,2018-03-20,동성1,397,84.08,6,1997,39800
31700,11260,신내동,2018-03-20,동성3,618,59.4,24,1997,28800
31701,11260,신내동,2018-03-20,동성1,397,84.98,12,1993,37500
31702,11260,신내동,2018-03-20,동성1,397,84.98,5,1993,40000
31703,11260,신내동,2018-03-21,동성1,397,59.4,9,1997,29000
31704,11260,신내동,2018-03-21,건영2차,785,84.96,20,1996,43500
31705,11260,신내동,2018-03-21,경남아너스빌,804,84.98,13,2007,42250
31706,11260,신내동,2018-03-21,화성두산아파트,656,66.96,3,1995,37000
31707,11260,신내동,2018-03-21,신내우디안1단지,816,84.94,8,2014,45900
31708,11260,신내동,2018-03-21,진로,654,101.86,2,1995,45800
31709,11260,신내동,2018-03-21,신내우디안1단지,816,84.94,5,2014,45650
31710,11260,신내동,2018-03-22,성원,783,84.32,16,1994,37400
31711,11260,신내동,2018-03-22,성원,783,84.91,4,1994,39000
31712,11260,신내동,2018-03-22,신내 데시앙포레,817,84.65,3,2013,44800
31713,11260,신내동,2018-03-22,신내우디안1단지,816,84.94,8,2014,47000
31714,11260,신내동,2018-03-22,신내우디안1단지,816,84.65,8,2014,47500
31715,11260,신내동,2018-03-22,신내9진흥,657,49.93,3,1996,28000
31716,11260,신내동,2018-03-22,벽산,437,84.93,6,2000,38000
31717,11260,신내동,2018-03-23,신내9진흥,657,33.18,5,1996,19300
31718,11260,신내동,2018-03-23,화성두산아파트,656,66.96,7,1995,38500
31719,11260,신내동,2018-03-24,영풍마드레빌,801,84.8485,19,2004,43000
31720,11260,신내동,2018-03-24,신내우디안1단지,816,84.65,17,2014,49900
31721,11260,신내동,2018-03-24,동성3,618,59.4,6,1997,29500
31722,11260,신내동,2018-03-24,진로,654,134.37,11,1995,55300
31723,11260,신내동,2018-03-24,다우훼밀리,796,114.51,11,1999,40800
31724,11260,신내동,2018-03-26,신내 데시앙포레,817,84.65,8,2013,47000
31725,11260,신내동,2018-03-26,화성두산아파트,656,84.99,1,1995,40500
31726,11260,신내동,2018-03-26,신내9진흥,657,33.18,13,1996,18900
31727,11260,신내동,2018-03-26,벽산,437,84.93,6,2000,34500
31728,11260,신내동,2018-03-26,동성1,397,59.4,1,1997,26000
31729,11260,신내동,2018-03-26,석탑,787,59.82,15,1997,28000
31730,11260,신내동,2018-03-26,신내6대주,650,49.77,9,1996,31450
31731,11260,신내동,2018-03-27,신내6대주,650,59.76,9,1996,35700
31732,11260,신내동,2018-03-27,동성7,797,59.34,18,1999,28400
31733,11260,신내동,2018-03-28,성원,783,84.4,4,1994,35500
31734,11260,신내동,2018-03-28,신내11대명,661,49.77,8,1996,27900
31735,11260,신내동,2018-03-28,동성3,618,59.4,15,1997,29400
31736,11260,신내동,2018-03-28,석탑,787,84.6,15,1997,32950
31737,11260,신내동,2018-03-28,건영2차,785,84.96,24,1996,42500
31738,11260,신내동,2018-03-29,신내9진흥,657,33.18,4,1996,19400
31739,11260,신내동,2018-03-29,동성1,397,59.4,10,1997,31800
31740,11260,신내동,2018-03-29,동성7,797,59.34,2,1999,26000
31741,11260,신내동,2018-03-29,신내6대주,650,39.84,2,1996,23900
31742,11260,신내동,2018-03-30,석탑,787,59.82,2,1997,27000
31743,11260,신내동,2018-03-30,경남아너스빌,804,84.98,6,2007,44300
31744,11260,신내동,2018-03-31,신내 데시앙포레,817,59.92,14,2013,41900
31745,11260,신내동,2018-03-31,건영2차,785,57.3,15,1996,34000
31746,11260,신내동,2018-03-31,신내9진흥,657,39.84,5,1996,23000
31747,11260,신내동,2018-03-31,신내11대명,661,59.76,14,1996,32000
31748,11260,신내동,2018-03-31,새한,795,115.84,1,1998,41500
31749,11260,신내동,2018-03-31,신내11대명,661,49.77,14,1996,28300
31750,11260,신내동,2018-03-31,성원,783,84.91,1,1994,35000
31751,11260,신내동,2018-03-31,진로,654,101.86,3,1995,49000
31752,11260,신내동,2018-03-31,동성1,397,125.48,4,1993,43800
31753,11260,중화동,2018-03-02,한신1차,450,59.76,22,1998,37100
31754,11260,중화동,2018-03-03,한신1차,450,50.37,3,1998,32300
31755,11260,중화동,2018-03-06,청원다미소,286-22,84.82,9,2004,42000
31756,11260,중화동,2018-03-07,한신2,450,84.03,5,1998,51000
31757,11260,중화동,2018-03-07,태솔,318-81,69.6,5,2006,28900
31758,11260,중화동,2018-03-08,청원다미소,286-22,84.82,2,2004,35000
31759,11260,중화동,2018-03-08,미영리치타운103,207-12,84.9,3,2006,39000
31760,11260,중화동,2018-03-09,한신1차,450,84.87,7,1997,43180
31761,11260,중화동,2018-03-09,한신1차,450,59.76,1,1998,34900
31762,11260,중화동,2018-03-12,한신1차,450,59.76,2,1998,36000
31763,11260,중화동,2018-03-16,한신1차,450,50.37,1,1998,30500
31764,11260,중화동,2018-03-17,연합파크빌,331-64,80.01,1,2003,33000
31765,11260,중화동,2018-03-19,극동,19,63.21,1,1991,25800
