,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
192,11260,신내동,2011-01-14,동성4,591,59.4,15,1997,14000,0
193,11260,신내동,2011-01-15,화성,656,66.96,2,1995,17000,0
194,11260,신내동,2011-01-15,신내9진흥,657,39.84,13,1996,11000,0
195,11260,신내동,2011-01-15,신내9진흥,657,33.18,13,1996,9000,0
196,11260,신내동,2011-01-15,신내9진흥,657,33.18,10,1996,9000,0
197,11260,신내동,2011-01-15,중앙하이츠,479,84.97,2,1996,15000,0
198,11260,신내동,2011-01-15,동성1,397,65.56,15,1993,13500,0
199,11260,신내동,2011-01-15,동성1,397,65.56,14,1993,3000,75
200,11260,신내동,2011-01-15,데시앙,317,84.82,11,2010,22000,0
201,11260,신내동,2011-01-17,영풍마드레빌,801,84.8485,8,2004,17000,0
202,11260,신내동,2011-01-17,동성2,397,59.4,7,1997,13500,0
203,11260,신내동,2011-01-17,신내11대명,661,59.76,8,1996,14500,0
204,11260,신내동,2011-01-17,동성1,397,84.98,10,1993,17000,0
205,11260,신내동,2011-01-17,동성4,591,59.4,7,1997,13500,0
206,11260,신내동,2011-01-18,동성4,591,59.4,15,1997,4000,60
207,11260,신내동,2011-01-18,라이프미성,487,59.6,1,1992,11000,0
208,11260,신내동,2011-01-18,신내6대주,650,39.84,11,1996,2000,60
209,11260,신내동,2011-01-18,라이프미성,487,59.6,4,1992,5000,40
210,11260,신내동,2011-01-18,중앙하이츠,479,84.97,11,1996,15000,0
211,11260,신내동,2011-01-18,신내9진흥,657,39.84,11,1996,10500,0
212,11260,신내동,2011-01-18,동성1,397,125.48,6,1993,20000,0
213,11260,신내동,2011-01-19,동성2,397,59.4,6,1997,13500,0
214,11260,신내동,2011-01-19,동성2,397,59.4,14,1997,14000,0
215,11260,신내동,2011-01-19,다우훼밀리,796,84.87,13,1999,18000,0
216,11260,신내동,2011-01-19,성원,783,84.32,3,1994,18000,0
217,11260,신내동,2011-01-19,성원,783,84.32,2,1994,15500,0
218,11260,신내동,2011-01-19,건영2차,785,57.3,12,1996,13000,0
219,11260,신내동,2011-01-20,신내9진흥,657,49.93,10,1996,13000,0
220,11260,신내동,2011-01-20,우남푸르미아,802,84.67,6,2005,20000,0
221,11260,신내동,2011-01-20,성원,783,84.4,20,1994,17500,0
222,11260,신내동,2011-01-21,신내6대주,650,49.77,2,1996,13000,0
223,11260,신내동,2011-01-21,신내11대명,661,49.77,3,1996,5000,50
224,11260,신내동,2011-01-21,신내6대주,650,39.84,12,1996,11000,0
225,11260,신내동,2011-01-21,성원,783,84.32,23,1994,16000,0
226,11260,신내동,2011-01-21,동성1,397,59.4,18,1993,3000,60
227,11260,신내동,2011-01-21,화성,656,66.96,14,1995,16000,15
228,11260,신내동,2011-01-22,동성7,797,84.78,7,1999,17000,0
229,11260,신내동,2011-01-24,성원,783,84.32,10,1994,5000,80
230,11260,신내동,2011-01-24,신내11대명,661,49.77,12,1996,13000,0
231,11260,신내동,2011-01-24,신내9진흥,657,33.18,7,1996,9000,0
232,11260,신내동,2011-01-24,신내9진흥,657,49.93,4,1996,14000,0
233,11260,신내동,2011-01-24,진로,654,101.86,1,1995,22500,0
234,11260,신내동,2011-01-24,신내6대주,650,39.84,1,1996,10500,0
235,11260,신내동,2011-01-24,신내6대주,650,39.84,8,1996,9300,0
