,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
26756,11230,이문동,2017-05-22,쌍용,64,59.99,9,2000,28500,0
26757,11230,이문동,2017-05-22,현대,54,59.92,20,2000,25500,0
26758,11230,이문동,2017-05-23,대우,45,114.521,10,2001,39000,0
26759,11230,이문동,2017-05-23,쌍용,64,59.99,24,2000,9000,60
26760,11230,이문동,2017-05-23,대림e-편한세상,225,59.958,12,2003,20000,45
26761,11230,이문동,2017-05-24,대림e-편한세상,225,114.937,15,2003,42000,0
26762,11230,이문동,2017-05-24,쌍용,64,114.35,22,2000,35000,20
26763,11230,이문동,2017-05-26,쌍용,64,84.89,21,2000,34000,0
26764,11230,이문동,2017-05-27,쌍용,64,59.99,18,2000,28500,0
26765,11230,이문동,2017-05-27,대림e-편한세상,225,84.972,4,2003,6000,120
26766,11230,이문동,2017-05-27,쌍용,64,114.35,10,2000,20000,60
26767,11230,이문동,2017-05-27,대우,45,84.89,6,2001,32000,0
26768,11230,이문동,2017-05-27,대우,45,84.89,20,2001,37000,0
26769,11230,이문동,2017-05-29,신이문 금호어울림,428,84.84,4,2008,37000,0
26770,11230,이문동,2017-05-29,래미안이문2차,311,84.61,11,2004,48000,0
26771,11230,이문동,2017-05-31,쌍용,64,59.99,9,2000,27500,0
26772,11230,장안동,2017-05-01,장안현대홈타운(336),336,59.61,16,2003,33000,0
26773,11230,장안동,2017-05-01,장안뉴시티,372-5,17.63,12,2012,2000,40
26774,11230,장안동,2017-05-01,신일해피트리1차(564),564,65.58,7,2005,28000,0
26775,11230,장안동,2017-05-02,신일해피트리1차(564),564,65.58,4,2005,28500,0
26776,11230,장안동,2017-05-03,장안현대,Jan-95,95.39,8,1984,22000,0
26777,11230,장안동,2017-05-04,우정B(344-6),344-6,51.58,2,2003,17500,0
26778,11230,장안동,2017-05-04,장안힐스테이트,329-2,84.789,9,2007,45000,0
26779,11230,장안동,2017-05-09,장안뉴시티,372-5,17.63,12,2012,1000,45
26780,11230,장안동,2017-05-09,서희스타힐스,365-4,80.53,13,2013,33000,0
26781,11230,장안동,2017-05-10,장안힐스테이트,329-2,84.789,22,2007,10000,110
26782,11230,장안동,2017-05-10,래미안장안,354-2,59.86,21,2003,5000,100
26783,11230,장안동,2017-05-10,래미안장안2차,329-3,81.05,23,2007,40000,0
26784,11230,장안동,2017-05-10,래미안장안,354-2,84.774,21,2003,26000,62
26785,11230,장안동,2017-05-10,월튼파크뷰(342-21),342-21,46.405,13,2016,25000,0
26786,11230,장안동,2017-05-11,장안현대,Jan-95,95.45,4,1984,22000,0
26787,11230,장안동,2017-05-12,래미안장안2차,329-3,64.85,11,2007,33000,16
26788,11230,장안동,2017-05-12,장안힐스테이트,329-2,84.568,9,2007,37000,40
26789,11230,장안동,2017-05-12,상록파라브2차,440-2,75.29,6,2008,29000,0
26790,11230,장안동,2017-05-12,형인허브빌101동(417-3),417-3,100.83,13,2004,30000,15
26791,11230,장안동,2017-05-13,르미에르장안타운5차,335-8,84.94,6,2005,3000,120
26792,11230,장안동,2017-05-13,우성2차(334-6),334-6,71.35,2,2005,27000,0
26793,11230,장안동,2017-05-13,장안현대홈타운(336),336,84.87,15,2003,42000,0
26794,11230,장안동,2017-05-13,장안현대홈타운(336),336,58.42,27,2003,33000,0
26795,11230,장안동,2017-05-14,삼현 팰리체 ,333-5,75.7,2,2011,28000,0
26796,11230,장안동,2017-05-15,장안삼성쉐르빌,371-1,127.75,15,2002,40000,0
26797,11230,장안동,2017-05-15,한강훼미리,381-3,83.43,7,2009,31000,0
26798,11230,장안동,2017-05-15,태솔에버빌3차,383-11,59.94,4,2015,25000,0
26799,11230,장안동,2017-05-15,장한평 월드메르디앙,573,84.95,10,2006,34000,0
26800,11230,장안동,2017-05-16,장안현대홈타운(336),336,59.61,18,2003,5000,100
26801,11230,장안동,2017-05-17,장안힐스테이트,329-2,59.885,7,2007,23000,40
26802,11230,장안동,2017-05-17,한신아파트,555-1,84.83,11,1996,28000,0
26803,11230,장안동,2017-05-18,장안현대홈타운(336),336,59.54,19,2003,33000,0
26804,11230,장안동,2017-05-18,일성트루엘,581,84.9216,7,2012,42000,0
26805,11230,장안동,2017-05-18,래미안장안2차,329-3,112.92,6,2007,25000,60
26806,11230,장안동,2017-05-19,장안힐스테이트,329-2,59.928,8,2007,36000,0
26807,11230,장안동,2017-05-19,현대썬앤빌601,373-3,18.35,4,2015,3000,40
26808,11230,장안동,2017-05-20,태솔타운(1차),344-8,48.33,4,2012,22000,0
26809,11230,장안동,2017-05-20,장안현대,Jan-95,95.39,11,1984,27000,0
26810,11230,장안동,2017-05-20,래미안장안2차,329-3,81.05,3,2007,41000,0
26811,11230,장안동,2017-05-20,래미안장안2차,329-3,64.85,10,2007,3000,120
26812,11230,장안동,2017-05-20,한마음,372-7,84.63,5,2014,16000,0
26813,11230,장안동,2017-05-22,래미안장안,354-2,84.774,5,2003,5000,120
26814,11230,장안동,2017-05-22,장안힐스테이트,329-2,84.789,5,2007,46000,0
26815,11230,장안동,2017-05-23,장안현대,Jan-95,95.45,8,1984,24000,0
26816,11230,장안동,2017-05-23,흥해오크팰리스(576-0),576,84.62,4,2007,31000,0
26817,11230,장안동,2017-05-23,래미안장안2차,329-3,54.43,17,2007,28000,0
26818,11230,장안동,2017-05-23,장안현대홈타운(336),336,112.78,21,2003,15000,130
26819,11230,장안동,2017-05-24,장안힐스테이트,329-2,59.539,13,2007,8000,90
26820,11230,장안동,2017-05-25,장안현대홈타운(336),336,58.42,16,2003,5000,100
26821,11230,장안동,2017-05-25,장안현대홈타운(336),336,84.87,22,2003,42000,0
26822,11230,장안동,2017-05-25,양지쉐르빌아파트(415-1),415-1,53.31,4,2016,15000,50
26823,11230,장안동,2017-05-26,장안힐스테이트,329-2,59.928,5,2007,4000,120
26824,11230,장안동,2017-05-26,장안현대,Jan-95,95.39,6,1984,25000,0
26825,11230,장안동,2017-05-26,형인허브빌(450-4),450-4,84.68,5,2005,32000,0
26826,11230,장안동,2017-05-27,래미안장안2차,329-3,81.05,9,2007,5000,120
26827,11230,장안동,2017-05-27,장안힐스테이트,329-2,59.928,14,2007,20000,60
26828,11230,장안동,2017-05-27,장안현대홈타운(336),336,84.87,16,2003,42000,0
26829,11230,장안동,2017-05-27,장안현대,Jan-95,95.45,5,1984,21000,0
26830,11230,장안동,2017-05-29,르미에르장안타운5차,335-8,84.85,3,2005,30000,0
26831,11230,장안동,2017-05-29,한신아파트,555-1,84.9,4,1996,30000,0
26832,11230,장안동,2017-05-30,현대썬앤빌601,373-3,18.35,15,2015,500,55
26833,11230,장안동,2017-05-30,장안뉴시티,372-5,17.63,14,2012,500,55
26834,11230,장안동,2017-05-30,장안현대,Jan-95,95.39,7,1984,27000,0
26835,11230,장안동,2017-05-30,래미안장안2차,329-3,81.05,24,2007,40000,0
26836,11230,장안동,2017-05-30,장안현대,Jan-95,95.45,11,1984,23000,0
