,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
188,11215,구의동,2011-01-20,아차산인앤인W클래스101동,58-26,118.81,3,2007,38000,0
189,11215,구의동,2011-01-21,하늘애,224-1,84.4,2,2008,24200,0
190,11215,구의동,2011-01-21,구의현대2단지,611,84.91,16,1996,28000,0
191,11215,구의동,2011-01-21,구의강변우성아파트,546-7,84.76,11,1992,3000,145
192,11215,구의동,2011-01-22,현대프라임,631-1,59.82,17,1997,22000,0
193,11215,구의동,2011-01-22,현대프라임,631-1,59.82,11,1997,7000,80
194,11215,구의동,2011-01-22,현대프라임,631-1,59.82,27,1997,23000,0
195,11215,구의동,2011-01-22,구의현대2단지,611,84.75,27,1996,25500,0
196,11215,구의동,2011-01-23,구의현대7단지현대홈타운,587-54,59.97,13,1997,20000,0
197,11215,구의동,2011-01-24,구의현대6단지,610,84.92,3,1994,22000,0
198,11215,구의동,2011-01-25,구의현대7단지현대홈타운,587-54,84.99,9,1997,27000,0
199,11215,구의동,2011-01-25,구의현대2단지,611,84.91,4,1996,29000,0
200,11215,구의동,2011-01-25,현대프라임,631-1,126.66,30,1997,44000,0
201,11215,구의동,2011-01-25,구의현대7단지현대홈타운,587-54,59.97,2,1997,10000,50
202,11215,구의동,2011-01-26,현대프라임,631-1,59.82,21,1997,4000,110
203,11215,구의동,2011-01-26,현대프라임,631-1,59.82,19,1997,23500,0
204,11215,구의동,2011-01-27,구의현대2단지,611,84.88,7,1996,10000,95
205,11215,구의동,2011-01-27,현대프라임,631-1,59.82,19,1997,23000,0
206,11215,구의동,2011-01-28,아크로리버,589-10,150.6416,9,2004,32000,0
207,11215,구의동,2011-01-29,아차산휴먼시아,663,84.68,10,2010,10000,140
208,11215,구의동,2011-01-29,성동강변파크빌101(강변타워),657,84.97,1,2001,24000,0
209,11215,구의동,2011-01-31,현대프라임,631-1,126.66,6,1997,50000,0
210,11215,구의동,2011-01-31,구의현대2단지,611,84.88,9,1996,29000,0
211,11215,구의동,2011-01-31,현대프라임,631-1,59.82,1,1997,19000,0
212,11215,군자동,2011-01-03,동양파라곤,360-20,127.56,10,2008,35000,0
213,11215,군자동,2011-01-05,일성파크,99,79.28,22,1996,21000,0
214,11215,군자동,2011-01-08,광진We’vePark,503,136.95,16,2008,30000,0
215,11215,군자동,2011-01-18,동양파라곤,360-20,124.65,14,2008,33000,0
216,11215,군자동,2011-01-20,일성파크,99,84.96,13,1996,24000,0
217,11215,군자동,2011-01-22,일성파크,99,59.96,20,1996,15000,0
218,11215,군자동,2011-01-28,동양파라곤(2),358-9,72.5,10,2008,7000,100
219,11215,군자동,2011-01-31,일성파크,99,79.28,10,1996,21000,0
220,11215,자양동,2011-01-02,자양10차현대홈타운,792,84.46,3,2002,32000,0
221,11215,자양동,2011-01-03,자양2현대,761,84.88,11,1995,27500,0
222,11215,자양동,2011-01-03,대보,798-4,81.46,1,2003,21000,0
223,11215,자양동,2011-01-03,자양9차현대홈타운,790,83.58,8,2002,31000,0
224,11215,자양동,2011-01-03,자양삼성,787,59.76,12,1999,22000,0
225,11215,자양동,2011-01-03,한라,762,59.96,10,1996,23500,0
226,11215,자양동,2011-01-03,자양현대5,642,59.72,9,1998,20000,0
227,11215,자양동,2011-01-03,우성4,578,72.34,9,1989,24000,0
228,11215,자양동,2011-01-03,더샵스타시티,227-7,96.98,27,2007,43000,0
229,11215,자양동,2011-01-04,이튼타워리버3차,855,84.96,23,2007,36000,0
230,11215,자양동,2011-01-04,자양8차현대홈타운,789,108.43,7,2002,30000,0
231,11215,자양동,2011-01-04,우성5,553-41,84.72,8,1990,27000,0
232,11215,자양동,2011-01-04,자양현대6,786,84.97,5,1999,27000,0
233,11215,자양동,2011-01-04,자양삼성,787,59.76,16,1999,15000,40
234,11215,자양동,2011-01-05,현대강변,673,81.94,6,1991,5500,100
235,11215,자양동,2011-01-05,우성1,579,79.75,14,1988,22000,0
236,11215,자양동,2011-01-05,자양삼성,787,59.76,4,1999,20000,0
237,11215,자양동,2011-01-05,자양2현대,761,84.66,6,1995,25000,0
238,11215,자양동,2011-01-06,더샵스타시티,227-7,163.53,21,2007,60000,0
239,11215,자양동,2011-01-06,우방리버파크,793,84.99,4,2003,25000,0
240,11215,자양동,2011-01-06,한양,695,107.31,5,1983,25500,0
241,11215,자양동,2011-01-06,경남,641,84.95,7,1999,19000,0
242,11215,자양동,2011-01-07,우성2,520-2,80.1,7,1989,25050,0
243,11215,자양동,2011-01-07,우성3,516,84.91,6,1989,28000,0
244,11215,자양동,2011-01-07,한강우성,Jan-87,84.72,18,1993,25000,0
245,11215,자양동,2011-01-07,자양강변I-Park,809,84.95,6,2006,37500,0
246,11215,자양동,2011-01-07,더샵스타시티,227-7,177.97,29,2007,70000,0
247,11215,자양동,2011-01-07,자양8차현대홈타운,789,80.47,16,2002,33000,0
248,11215,자양동,2011-01-07,현대강변,673,81.94,5,1991,21000,0
249,11215,자양동,2011-01-08,대원리버빌,587-6,78.8,7,2001,2500,0
250,11215,자양동,2011-01-08,자양현대6,786,59.98,6,1999,23000,0
251,11215,자양동,2011-01-08,더샵스타시티,227-7,100.32,23,2007,45000,0
252,11215,자양동,2011-01-08,자양강변I-Park,809,84.95,14,2006,39500,0
253,11215,자양동,2011-01-08,자양9차현대홈타운,790,94.76,11,2002,34000,0
254,11215,자양동,2011-01-08,자양9차현대홈타운,790,98.78,7,2002,35000,0
255,11215,자양동,2011-01-08,우성3,516,72.34,2,1989,25000,0
256,11215,자양동,2011-01-08,우성6,515-1,84.72,10,1992,28000,0
257,11215,자양동,2011-01-08,이튼타워리버3차,855,122.69,16,2007,43000,0
258,11215,자양동,2011-01-10,우성3,516,84.91,7,1989,29500,0
259,11215,자양동,2011-01-10,우성2,520-2,64.79,14,1989,22000,0
260,11215,자양동,2011-01-10,이튼타워리버5차,856,159.97,2,2009,10000,250
261,11215,자양동,2011-01-10,한강현대,829,83.45,21,1993,27000,0
262,11215,자양동,2011-01-10,자양2현대,761,84.88,7,1995,26500,0
263,11215,자양동,2011-01-10,현대강변,673,81.94,9,1991,22000,0
264,11215,자양동,2011-01-10,자양8차현대홈타운,789,80.47,9,2002,28000,0
265,11215,자양동,2011-01-10,우성1,579,59.91,11,1988,22000,0
266,11215,자양동,2011-01-10,자양7차현대홈타운,788,84.7,13,2001,9000,120
267,11215,자양동,2011-01-11,더샵스타시티,227-7,163.53,25,2007,65000,0
